timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770363867.741,4,oci_lens_drhpc_metrics,stress-node-0000,503,1.77,14961,
1770363869.312,4,amd-gpu-exporter,10.0.10.2,503,2.97,784459,
1770363867.473,4,node-exporter,10.0.10.2,503,2.77,583569,
1770363867.101,4,oci_lens_node_metrics,stress-node-0001,503,1.47,25528,
1770363866.700,4,oci_lens_drhpc_metrics,stress-node-0001,503,1.24,14961,
1770363870.496,4,amd-gpu-exporter,10.0.10.3,503,2.89,784459,
1770363869.158,4,node-exporter,10.0.10.3,503,2.28,583569,
1770363867.525,4,oci_lens_node_metrics,stress-node-0002,503,1.32,25528,
1770363865.932,4,oci_lens_drhpc_metrics,stress-node-0002,503,1.77,14961,
1770363866.451,4,amd-gpu-exporter,10.0.10.4,503,8.5,784459,
1770363867.764,4,node-exporter,10.0.10.4,503,2.06,583569,
1770363868.828,4,oci_lens_node_metrics,stress-node-0003,503,1.81,25528,
1770363870.542,4,oci_lens_drhpc_metrics,stress-node-0003,503,1.33,14961,
1770363867.004,4,amd-gpu-exporter,10.0.10.5,503,9.92,784459,
1770363866.854,4,node-exporter,10.0.10.5,503,8.7,583569,
1770363867.790,4,oci_lens_node_metrics,stress-node-0004,503,1.25,25528,
1770363868.629,4,oci_lens_drhpc_metrics,stress-node-0004,503,1.57,14961,
1770363868.652,4,amd-gpu-exporter,10.0.10.6,503,3.07,784459,
1770363869.827,4,node-exporter,10.0.10.6,503,2.21,583569,
1770363867.005,4,oci_lens_node_metrics,stress-node-0005,503,8.78,25528,
1770363865.615,4,oci_lens_drhpc_metrics,stress-node-0005,503,11.19,14961,
1770363869.878,4,amd-gpu-exporter,10.0.10.7,503,2.28,784459,
1770363866.264,4,node-exporter,10.0.10.7,503,9.44,583569,
1770363867.782,4,oci_lens_node_metrics,stress-node-0006,503,1.72,25528,
1770363868.579,4,oci_lens_drhpc_metrics,stress-node-0006,503,1.71,14961,
1770363866.015,4,amd-gpu-exporter,10.0.10.8,503,2.47,784459,
1770363868.433,4,node-exporter,10.0.10.8,503,2.65,583569,
1770363866.674,4,oci_lens_node_metrics,stress-node-0007,503,1.49,25528,
1770363867.248,4,oci_lens_drhpc_metrics,stress-node-0007,503,1.32,14961,
1770363867.870,4,amd-gpu-exporter,10.0.10.9,503,3.13,784459,
1770363866.830,4,node-exporter,10.0.10.9,503,2.22,583569,
1770363866.594,4,oci_lens_node_metrics,stress-node-0008,503,7.72,25528,
1770363869.457,4,oci_lens_drhpc_metrics,stress-node-0008,503,1.85,14961,
1770363869.668,4,amd-gpu-exporter,10.0.10.10,503,2.74,784459,
1770363870.506,4,node-exporter,10.0.10.10,503,2.52,583569,
1770363870.262,4,oci_lens_node_metrics,stress-node-0009,503,1.83,25528,
1770363868.122,4,oci_lens_drhpc_metrics,stress-node-0009,503,1.77,14961,
1770363869.523,4,oci_lens_pod_metrics,pod-node-mapper-stress-test,503,1.43,20659,
1770363927.091,5,amd-gpu-exporter,10.0.10.1,200,171.2,784459,
1770363929.024,5,node-exporter,10.0.10.1,200,224.44,583569,
1770363930.116,5,oci_lens_node_metrics,stress-node-0000,200,278.23,25528,
1770363926.831,5,oci_lens_drhpc_metrics,stress-node-0000,200,54.02,14961,
1770363927.397,5,amd-gpu-exporter,10.0.10.2,200,130.7,784459,
1770363926.378,5,node-exporter,10.0.10.2,200,513.0,583569,
1770363926.425,5,oci_lens_node_metrics,stress-node-0001,200,780.32,25528,
1770363926.441,5,oci_lens_drhpc_metrics,stress-node-0001,200,587.42,14961,
1770363928.655,5,amd-gpu-exporter,10.0.10.3,200,373.01,784459,
1770363926.646,5,node-exporter,10.0.10.3,200,90.26,583569,
1770363929.959,5,oci_lens_node_metrics,stress-node-0002,200,148.77,25528,
1770363926.338,5,oci_lens_drhpc_metrics,stress-node-0002,200,271.6,14961,
1770363926.947,5,amd-gpu-exporter,10.0.10.4,200,138.64,784459,
1770363926.703,5,node-exporter,10.0.10.4,200,94.99,583569,
1770363927.468,5,oci_lens_node_metrics,stress-node-0003,200,97.71,25528,
1770363927.156,5,oci_lens_drhpc_metrics,stress-node-0003,200,163.87,14961,
1770363929.293,5,amd-gpu-exporter,10.0.10.5,200,347.15,784459,
1770363926.409,5,node-exporter,10.0.10.5,200,672.26,583569,
1770363930.263,5,oci_lens_node_metrics,stress-node-0004,200,302.57,25528,
1770363928.005,5,oci_lens_drhpc_metrics,stress-node-0004,200,86.28,14961,
1770363928.549,5,amd-gpu-exporter,10.0.10.6,200,273.0,784459,
1770363928.891,5,node-exporter,10.0.10.6,200,437.48,583569,
1770363929.759,5,oci_lens_node_metrics,stress-node-0005,200,146.32,25528,
1770363927.813,5,oci_lens_drhpc_metrics,stress-node-0005,200,114.1,14961,
1770363927.014,5,amd-gpu-exporter,10.0.10.7,200,147.87,784459,
1770363926.581,5,node-exporter,10.0.10.7,200,84.04,583569,
1770363928.762,5,oci_lens_node_metrics,stress-node-0006,200,292.08,25528,
1770363926.334,5,oci_lens_drhpc_metrics,stress-node-0006,200,212.25,14961,
1770363928.084,5,amd-gpu-exporter,10.0.10.8,200,156.69,784459,
1770363928.240,5,node-exporter,10.0.10.8,200,114.2,583569,
1770363929.147,5,oci_lens_node_metrics,stress-node-0007,200,226.28,25528,
1770363926.333,5,oci_lens_drhpc_metrics,stress-node-0007,200,626.59,14961,
1770363926.483,5,amd-gpu-exporter,10.0.10.9,200,285.02,784459,
1770363929.517,5,node-exporter,10.0.10.9,200,174.75,583569,
1770363926.360,5,oci_lens_node_metrics,stress-node-0008,200,4.99,25528,
1770363930.750,5,oci_lens_drhpc_metrics,stress-node-0008,200,287.8,14961,
1770363928.434,5,amd-gpu-exporter,10.0.10.10,200,167.14,784459,
1770363930.597,5,node-exporter,10.0.10.10,200,184.09,583569,
1770363926.457,5,oci_lens_node_metrics,stress-node-0009,200,859.78,25528,
1770363927.241,5,oci_lens_drhpc_metrics,stress-node-0009,200,108.13,14961,
1770363926.540,5,oci_lens_pod_metrics,pod-node-mapper-stress-test,200,30.49,20659,
