timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770341674.639,1,node-exporter,10.0.10.15,200,11867.8,583569,
1770341703.674,1,oci_lens_node_metrics,stress-node-0014,0,30819.22,25528,timeout
1770341699.674,1,oci_lens_drhpc_metrics,stress-node-0014,0,30016.61,14961,timeout
1770341701.674,1,amd-gpu-exporter,10.0.10.16,0,30646.42,784459,timeout
1770341703.674,1,node-exporter,10.0.10.16,0,30281.69,583569,timeout
1770341698.673,1,oci_lens_node_metrics,stress-node-0015,0,30260.35,25528,timeout
1770341703.674,1,oci_lens_drhpc_metrics,stress-node-0015,0,30840.16,14961,timeout
1770341668.690,1,amd-gpu-exporter,10.0.10.17,200,6746.41,784459,
1770341700.673,1,node-exporter,10.0.10.17,0,30977.91,583569,timeout
1770341700.673,1,oci_lens_node_metrics,stress-node-0016,0,30255.21,25528,timeout
1770341659.753,1,oci_lens_drhpc_metrics,stress-node-0016,200,371.05,14961,
1770341699.674,1,amd-gpu-exporter,10.0.10.18,0,30068.97,784459,timeout
1770341672.410,1,node-exporter,10.0.10.18,200,9884.83,583569,
1770341658.953,1,oci_lens_node_metrics,stress-node-0017,200,203.55,25528,
1770341707.673,1,oci_lens_drhpc_metrics,stress-node-0017,0,30485.51,14961,timeout
1770341695.674,1,amd-gpu-exporter,10.0.10.19,0,30176.63,784459,timeout
1770341697.673,1,node-exporter,10.0.10.19,0,30306.32,583569,timeout
1770341692.265,1,oci_lens_node_metrics,stress-node-0018,200,27905.9,25528,
1770341695.674,1,oci_lens_drhpc_metrics,stress-node-0018,0,30352.63,14961,timeout
1770341707.673,1,amd-gpu-exporter,10.0.10.20,0,30496.77,784459,timeout
1770341696.673,1,node-exporter,10.0.10.20,0,30260.49,583569,timeout
1770341703.674,1,oci_lens_node_metrics,stress-node-0019,0,30526.87,25528,timeout
1770341681.206,1,oci_lens_drhpc_metrics,stress-node-0019,200,17737.72,14961,
1770341699.674,1,amd-gpu-exporter,10.0.10.21,0,30822.04,784459,timeout
1770341694.673,1,node-exporter,10.0.10.21,0,30133.25,583569,timeout
1770341677.091,1,oci_lens_node_metrics,stress-node-0020,200,14074.75,25528,
1770341698.673,1,oci_lens_drhpc_metrics,stress-node-0020,0,30953.33,14961,timeout
1770341684.720,1,amd-gpu-exporter,10.0.10.22,200,20887.7,784459,
1770341706.674,1,node-exporter,10.0.10.22,0,30413.28,583569,timeout
1770341703.674,1,oci_lens_node_metrics,stress-node-0021,0,30490.21,25528,timeout
1770341664.344,1,oci_lens_drhpc_metrics,stress-node-0021,200,3106.9,14961,
1770341707.673,1,amd-gpu-exporter,10.0.10.23,0,30490.58,784459,timeout
1770341700.673,1,node-exporter,10.0.10.23,0,30704.47,583569,timeout
1770341699.674,1,oci_lens_node_metrics,stress-node-0022,0,30205.73,25528,timeout
1770341704.672,1,oci_lens_drhpc_metrics,stress-node-0022,0,30718.49,14961,timeout
1770341703.674,1,amd-gpu-exporter,10.0.10.24,0,30309.75,784459,timeout
1770341706.673,1,node-exporter,10.0.10.24,0,30952.98,583569,timeout
1770341697.673,1,oci_lens_node_metrics,stress-node-0023,0,30188.78,25528,timeout
1770341695.675,1,oci_lens_drhpc_metrics,stress-node-0023,0,30366.27,14961,timeout
1770341698.673,1,amd-gpu-exporter,10.0.10.25,0,30848.07,784459,timeout
1770341704.672,1,node-exporter,10.0.10.25,0,30995.09,583569,timeout
1770341697.673,1,oci_lens_node_metrics,stress-node-0024,0,30109.0,25528,timeout
1770341658.730,1,oci_lens_drhpc_metrics,stress-node-0024,200,75.32,14961,
1770341708.673,1,amd-gpu-exporter,10.0.10.26,0,30660.53,784459,timeout
1770341702.674,1,node-exporter,10.0.10.26,0,31001.54,583569,timeout
1770341707.673,1,oci_lens_node_metrics,stress-node-0025,0,30843.11,25528,timeout
1770341696.673,1,oci_lens_drhpc_metrics,stress-node-0025,0,30899.28,14961,timeout
1770341661.508,1,amd-gpu-exporter,10.0.10.27,200,991.74,784459,
1770341707.673,1,node-exporter,10.0.10.27,0,30984.77,583569,timeout
1770341699.674,1,oci_lens_node_metrics,stress-node-0026,0,30472.2,25528,timeout
1770341700.673,1,oci_lens_drhpc_metrics,stress-node-0026,0,30053.48,14961,timeout
1770341707.674,1,amd-gpu-exporter,10.0.10.28,0,30426.4,784459,timeout
1770341695.674,1,node-exporter,10.0.10.28,0,30252.05,583569,timeout
1770341703.674,1,oci_lens_node_metrics,stress-node-0027,0,30609.18,25528,timeout
1770341698.672,1,oci_lens_drhpc_metrics,stress-node-0027,0,30661.98,14961,timeout
1770341706.674,1,amd-gpu-exporter,10.0.10.29,0,30427.53,784459,timeout
1770341697.673,1,node-exporter,10.0.10.29,0,30246.36,583569,timeout
1770341707.674,1,oci_lens_node_metrics,stress-node-0028,0,30925.85,25528,timeout
1770341702.673,1,oci_lens_drhpc_metrics,stress-node-0028,0,30352.96,14961,timeout
1770341697.673,1,amd-gpu-exporter,10.0.10.30,0,30355.79,784459,timeout
1770341673.211,1,node-exporter,10.0.10.30,200,10569.58,583569,
1770341659.402,1,oci_lens_node_metrics,stress-node-0029,200,334.41,25528,
1770341705.673,1,oci_lens_drhpc_metrics,stress-node-0029,0,30198.64,14961,timeout
1770341659.661,1,amd-gpu-exporter,10.0.10.31,200,502.26,784459,
1770341659.487,1,node-exporter,10.0.10.31,200,385.5,583569,
1770341698.673,1,oci_lens_node_metrics,stress-node-0030,0,30077.74,25528,timeout
1770341704.672,1,oci_lens_drhpc_metrics,stress-node-0030,0,30371.58,14961,timeout
1770341683.627,1,amd-gpu-exporter,10.0.10.32,200,20027.16,784459,
1770341658.779,1,node-exporter,10.0.10.32,200,102.56,583569,
1770341698.673,1,oci_lens_node_metrics,stress-node-0031,0,30377.31,25528,timeout
1770341677.979,1,oci_lens_drhpc_metrics,stress-node-0031,200,14895.85,14961,
1770341704.673,1,amd-gpu-exporter,10.0.10.33,0,30009.9,784459,timeout
1770341691.143,1,node-exporter,10.0.10.33,200,26877.46,583569,
1770341675.021,1,oci_lens_node_metrics,stress-node-0032,200,12178.14,25528,
1770341672.063,1,oci_lens_drhpc_metrics,stress-node-0032,200,9545.74,14961,
1770341697.673,1,amd-gpu-exporter,10.0.10.34,0,30511.91,784459,timeout
1770341703.674,1,node-exporter,10.0.10.34,0,30161.32,583569,timeout
1770341702.673,1,oci_lens_node_metrics,stress-node-0033,0,30080.04,25528,timeout
1770341701.674,1,oci_lens_drhpc_metrics,stress-node-0033,0,30488.98,14961,timeout
1770341695.674,1,amd-gpu-exporter,10.0.10.35,0,30114.55,784459,timeout
1770341661.148,1,node-exporter,10.0.10.35,200,1057.67,583569,
1770341701.674,1,oci_lens_node_metrics,stress-node-0034,0,30644.66,25528,timeout
1770341697.673,1,oci_lens_drhpc_metrics,stress-node-0034,0,30588.15,14961,timeout
1770341660.090,1,amd-gpu-exporter,10.0.10.36,200,651.1,784459,
1770341661.872,1,node-exporter,10.0.10.36,200,1167.41,583569,
1770341704.672,1,oci_lens_node_metrics,stress-node-0035,0,30240.79,25528,timeout
1770341706.673,1,oci_lens_drhpc_metrics,stress-node-0035,0,30706.98,14961,timeout
1770341685.738,1,amd-gpu-exporter,10.0.10.37,200,21878.12,784459,
1770341702.673,1,node-exporter,10.0.10.37,0,30276.83,583569,timeout
1770341694.673,1,oci_lens_node_metrics,stress-node-0036,0,30008.9,25528,timeout
1770341666.967,1,oci_lens_drhpc_metrics,stress-node-0036,200,5245.32,14961,
1770341707.673,1,amd-gpu-exporter,10.0.10.38,0,30366.74,784459,timeout
1770341704.672,1,node-exporter,10.0.10.38,0,30855.75,583569,timeout
1770341703.674,1,oci_lens_node_metrics,stress-node-0037,0,30002.92,25528,timeout
1770341697.673,1,oci_lens_drhpc_metrics,stress-node-0037,0,30210.16,14961,timeout
1770341669.372,1,amd-gpu-exporter,10.0.10.39,200,7330.6,784459,
1770341706.673,1,node-exporter,10.0.10.39,0,30250.81,583569,timeout
1770341702.673,1,oci_lens_node_metrics,stress-node-0038,0,30557.22,25528,timeout
1770341695.674,1,oci_lens_drhpc_metrics,stress-node-0038,0,30974.33,14961,timeout
1770341702.673,1,amd-gpu-exporter,10.0.10.40,0,30788.82,784459,timeout
1770341700.673,1,node-exporter,10.0.10.40,0,30183.58,583569,timeout
1770341695.673,1,oci_lens_node_metrics,stress-node-0039,0,30021.01,25528,timeout
1770341693.468,1,oci_lens_drhpc_metrics,stress-node-0039,200,29088.99,14961,
1770341700.673,1,amd-gpu-exporter,10.0.10.41,0,30765.11,784459,timeout
1770341700.673,1,node-exporter,10.0.10.41,0,30899.61,583569,timeout
1770341708.673,1,oci_lens_node_metrics,stress-node-0040,0,30951.65,25528,timeout
1770341680.261,1,oci_lens_drhpc_metrics,stress-node-0040,200,16899.42,14961,
1770341689.404,1,amd-gpu-exporter,10.0.10.42,200,25285.26,784459,
1770341706.674,1,node-exporter,10.0.10.42,0,30140.46,583569,timeout
1770341701.674,1,oci_lens_node_metrics,stress-node-0041,0,30321.89,25528,timeout
1770341700.673,1,oci_lens_drhpc_metrics,stress-node-0041,0,30622.54,14961,timeout
1770341662.056,1,amd-gpu-exporter,10.0.10.43,200,1280.95,784459,
1770341700.673,1,node-exporter,10.0.10.43,0,30392.98,583569,timeout
1770341671.387,1,oci_lens_node_metrics,stress-node-0042,200,8980.1,25528,
1770341685.224,1,oci_lens_drhpc_metrics,stress-node-0042,200,21293.02,14961,
1770341696.673,1,amd-gpu-exporter,10.0.10.44,0,30483.62,784459,timeout
1770341695.674,1,node-exporter,10.0.10.44,0,30968.62,583569,timeout
1770341679.810,1,oci_lens_node_metrics,stress-node-0043,200,16541.94,25528,
1770341660.451,1,oci_lens_drhpc_metrics,stress-node-0043,200,670.0,14961,
1770341703.674,1,amd-gpu-exporter,10.0.10.45,0,30682.82,784459,timeout
1770341679.369,1,node-exporter,10.0.10.45,200,16148.71,583569,
1770341696.673,1,oci_lens_node_metrics,stress-node-0044,0,30817.56,25528,timeout
1770341666.671,1,oci_lens_drhpc_metrics,stress-node-0044,200,4958.21,14961,
1770341700.673,1,amd-gpu-exporter,10.0.10.46,0,30256.75,784459,timeout
1770341695.674,1,node-exporter,10.0.10.46,0,30761.4,583569,timeout
1770341695.675,1,oci_lens_node_metrics,stress-node-0045,0,30304.09,25528,timeout
1770341659.204,1,oci_lens_drhpc_metrics,stress-node-0045,200,321.27,14961,
1770341705.673,1,amd-gpu-exporter,10.0.10.47,0,30041.65,784459,timeout
1770341670.636,1,node-exporter,10.0.10.47,200,8306.06,583569,
1770341658.692,1,oci_lens_node_metrics,stress-node-0046,200,46.79,25528,
1770341703.674,1,oci_lens_drhpc_metrics,stress-node-0046,0,30110.57,14961,timeout
1770341682.631,1,amd-gpu-exporter,10.0.10.48,200,19091.31,784459,
1770341706.674,1,node-exporter,10.0.10.48,0,30068.76,583569,timeout
1770341701.674,1,oci_lens_node_metrics,stress-node-0047,0,30809.87,25528,timeout
1770341702.673,1,oci_lens_drhpc_metrics,stress-node-0047,0,30999.84,14961,timeout
1770341701.674,1,amd-gpu-exporter,10.0.10.49,0,30612.84,784459,timeout
1770341700.673,1,node-exporter,10.0.10.49,0,30975.12,583569,timeout
1770341702.673,1,oci_lens_node_metrics,stress-node-0048,0,30717.59,25528,timeout
1770341694.673,1,oci_lens_drhpc_metrics,stress-node-0048,0,30220.36,14961,timeout
1770341706.673,1,amd-gpu-exporter,10.0.10.50,0,30342.62,784459,timeout
1770341699.674,1,node-exporter,10.0.10.50,0,30382.72,583569,timeout
1770341694.673,1,oci_lens_node_metrics,stress-node-0049,0,30185.76,25528,timeout
1770341698.674,1,oci_lens_drhpc_metrics,stress-node-0049,0,30475.83,14961,timeout
1770341695.674,1,amd-gpu-exporter,10.0.10.51,0,30171.41,784459,timeout
1770341697.673,1,node-exporter,10.0.10.51,0,30388.19,583569,timeout
1770341698.673,1,oci_lens_node_metrics,stress-node-0050,0,30061.37,25528,timeout
1770341698.673,1,oci_lens_drhpc_metrics,stress-node-0050,0,30913.84,14961,timeout
1770341705.673,1,amd-gpu-exporter,10.0.10.52,0,30700.02,784459,timeout
1770341701.674,1,node-exporter,10.0.10.52,0,30868.85,583569,timeout
1770341696.672,1,oci_lens_node_metrics,stress-node-0051,0,30653.25,25528,timeout
1770341699.674,1,oci_lens_drhpc_metrics,stress-node-0051,0,30230.56,14961,timeout
1770341704.672,1,amd-gpu-exporter,10.0.10.53,0,30874.08,784459,timeout
1770341696.673,1,node-exporter,10.0.10.53,0,30684.94,583569,timeout
1770341686.761,1,oci_lens_node_metrics,stress-node-0052,200,22795.49,25528,
1770341697.673,1,oci_lens_drhpc_metrics,stress-node-0052,0,30514.86,14961,timeout
1770341703.674,1,amd-gpu-exporter,10.0.10.54,0,30591.01,784459,timeout
1770341700.672,1,node-exporter,10.0.10.54,0,30371.13,583569,timeout
1770341694.673,1,oci_lens_node_metrics,stress-node-0053,0,30241.76,25528,timeout
1770341695.674,1,oci_lens_drhpc_metrics,stress-node-0053,0,30716.07,14961,timeout
1770341700.672,1,amd-gpu-exporter,10.0.10.55,0,30408.98,784459,timeout
1770341705.673,1,node-exporter,10.0.10.55,0,30974.7,583569,timeout
1770341702.673,1,oci_lens_node_metrics,stress-node-0054,0,30234.42,25528,timeout
1770341706.673,1,oci_lens_drhpc_metrics,stress-node-0054,0,30093.43,14961,timeout
1770341702.673,1,amd-gpu-exporter,10.0.10.56,0,30941.85,784459,timeout
1770341692.865,1,node-exporter,10.0.10.56,200,28510.97,583569,
1770341700.673,1,oci_lens_node_metrics,stress-node-0055,0,30641.14,25528,timeout
1770341700.672,1,oci_lens_drhpc_metrics,stress-node-0055,0,30274.92,14961,timeout
1770341699.674,1,amd-gpu-exporter,10.0.10.57,0,30622.45,784459,timeout
1770341671.049,1,node-exporter,10.0.10.57,200,8682.07,583569,
1770341697.673,1,oci_lens_node_metrics,stress-node-0056,0,30969.93,25528,timeout
1770341703.674,1,oci_lens_drhpc_metrics,stress-node-0056,0,30973.1,14961,timeout
1770341687.290,1,amd-gpu-exporter,10.0.10.58,200,23368.05,784459,
1770341702.674,1,node-exporter,10.0.10.58,0,30003.24,583569,timeout
1770341669.973,1,oci_lens_node_metrics,stress-node-0057,200,7776.65,25528,
1770341694.673,1,oci_lens_drhpc_metrics,stress-node-0057,0,30274.03,14961,timeout
1770341682.152,1,amd-gpu-exporter,10.0.10.59,200,18619.53,784459,
1770341677.527,1,node-exporter,10.0.10.59,200,14512.86,583569,
1770341662.237,1,oci_lens_node_metrics,stress-node-0058,200,1393.47,25528,
1770341699.674,1,oci_lens_drhpc_metrics,stress-node-0058,0,30601.17,14961,timeout
1770341700.673,1,amd-gpu-exporter,10.0.10.60,0,30502.47,784459,timeout
1770341659.856,1,node-exporter,10.0.10.60,200,485.49,583569,
1770341666.408,1,oci_lens_node_metrics,stress-node-0059,200,4832.31,25528,
1770341695.674,1,oci_lens_drhpc_metrics,stress-node-0059,0,30130.49,14961,timeout
1770341699.674,1,amd-gpu-exporter,10.0.10.61,0,30260.09,784459,timeout
1770341703.674,1,node-exporter,10.0.10.61,0,30674.29,583569,timeout
1770341688.872,1,oci_lens_node_metrics,stress-node-0060,200,24738.9,25528,
1770341702.673,1,oci_lens_drhpc_metrics,stress-node-0060,0,30508.06,14961,timeout
1770341698.673,1,amd-gpu-exporter,10.0.10.62,0,30530.87,784459,timeout
1770341701.674,1,node-exporter,10.0.10.62,0,30557.36,583569,timeout
1770341703.674,1,oci_lens_node_metrics,stress-node-0061,0,30267.26,25528,timeout
1770341683.118,1,oci_lens_drhpc_metrics,stress-node-0061,200,19487.78,14961,
1770341699.674,1,amd-gpu-exporter,10.0.10.63,0,30490.07,784459,timeout
1770341661.314,1,node-exporter,10.0.10.63,200,925.39,583569,
1770341660.568,1,oci_lens_node_metrics,stress-node-0062,200,770.6,25528,
1770341697.673,1,oci_lens_drhpc_metrics,stress-node-0062,0,30166.88,14961,timeout
1770341658.249,1,amd-gpu-exporter,10.0.10.64,200,68.25,784459,
1770341680.734,1,node-exporter,10.0.10.64,200,17390.48,583569,
1770341698.673,1,oci_lens_node_metrics,stress-node-0063,0,30291.9,25528,timeout
1770341697.673,1,oci_lens_drhpc_metrics,stress-node-0063,0,30731.15,14961,timeout
1770341695.674,1,amd-gpu-exporter,10.0.10.65,0,30801.11,784459,timeout
1770341696.672,1,node-exporter,10.0.10.65,0,30284.97,583569,timeout
1770341696.673,1,oci_lens_node_metrics,stress-node-0064,0,30710.87,25528,timeout
1770341701.674,1,oci_lens_drhpc_metrics,stress-node-0064,0,30548.36,14961,timeout
1770341703.673,1,amd-gpu-exporter,10.0.10.66,0,30343.06,784459,timeout
1770341706.673,1,node-exporter,10.0.10.66,0,30142.33,583569,timeout
1770341695.675,1,oci_lens_node_metrics,stress-node-0065,0,30045.69,25528,timeout
1770341702.673,1,oci_lens_drhpc_metrics,stress-node-0065,0,30777.63,14961,timeout
1770341707.673,1,amd-gpu-exporter,10.0.10.67,0,30271.68,784459,timeout
1770341698.673,1,node-exporter,10.0.10.67,0,30450.63,583569,timeout
1770341706.674,1,oci_lens_node_metrics,stress-node-0066,0,30248.19,25528,timeout
1770341671.709,1,oci_lens_drhpc_metrics,stress-node-0066,200,9207.52,14961,
1770341706.673,1,amd-gpu-exporter,10.0.10.68,0,30556.64,784459,timeout
1770341694.673,1,node-exporter,10.0.10.68,0,30266.51,583569,timeout
1770341695.674,1,oci_lens_node_metrics,stress-node-0067,0,30025.56,25528,timeout
1770341659.017,1,oci_lens_drhpc_metrics,stress-node-0067,200,263.32,14961,
1770341702.674,1,amd-gpu-exporter,10.0.10.69,0,30917.74,784459,timeout
1770341701.674,1,node-exporter,10.0.10.69,0,30310.2,583569,timeout
1770341698.673,1,oci_lens_node_metrics,stress-node-0068,0,30396.63,25528,timeout
1770341703.674,1,oci_lens_drhpc_metrics,stress-node-0068,0,30174.25,14961,timeout
1770341660.203,1,amd-gpu-exporter,10.0.10.70,200,656.33,784459,
1770341689.950,1,node-exporter,10.0.10.70,200,25778.54,583569,
1770341690.501,1,oci_lens_node_metrics,stress-node-0069,200,26261.38,25528,
1770341700.673,1,oci_lens_drhpc_metrics,stress-node-0069,0,30579.4,14961,timeout
1770341667.501,1,amd-gpu-exporter,10.0.10.71,200,5708.19,784459,
1770341702.673,1,node-exporter,10.0.10.71,0,30130.84,583569,timeout
1770341673.566,1,oci_lens_node_metrics,stress-node-0070,200,10863.18,25528,
1770341695.674,1,oci_lens_drhpc_metrics,stress-node-0070,0,30899.32,14961,timeout
1770341674.266,1,amd-gpu-exporter,10.0.10.72,200,11577.6,784459,
1770341703.674,1,node-exporter,10.0.10.72,0,30700.62,583569,timeout
1770341696.673,1,oci_lens_node_metrics,stress-node-0071,0,30761.79,25528,timeout
1770341698.673,1,oci_lens_drhpc_metrics,stress-node-0071,0,30168.47,14961,timeout
1770341703.674,1,amd-gpu-exporter,10.0.10.73,0,30270.12,784459,timeout
1770341658.656,1,node-exporter,10.0.10.73,200,63.75,583569,
1770341697.673,1,oci_lens_node_metrics,stress-node-0072,0,30719.67,25528,timeout
1770341698.673,1,oci_lens_drhpc_metrics,stress-node-0072,0,30894.06,14961,timeout
1770341696.673,1,amd-gpu-exporter,10.0.10.74,0,30981.38,784459,timeout
1770341706.673,1,node-exporter,10.0.10.74,0,30066.02,583569,timeout
1770341700.673,1,oci_lens_node_metrics,stress-node-0073,0,30435.6,25528,timeout
1770341703.674,1,oci_lens_drhpc_metrics,stress-node-0073,0,30502.99,14961,timeout
1770341706.674,1,amd-gpu-exporter,10.0.10.75,0,30915.11,784459,timeout
1770341704.673,1,node-exporter,10.0.10.75,0,30923.0,583569,timeout
1770341681.670,1,oci_lens_node_metrics,stress-node-0074,200,18072.97,25528,
1770341700.673,1,oci_lens_drhpc_metrics,stress-node-0074,0,30640.46,14961,timeout
1770341696.672,1,amd-gpu-exporter,10.0.10.76,0,30548.52,784459,timeout
1770341699.674,1,node-exporter,10.0.10.76,0,30778.08,583569,timeout
1770341707.673,1,oci_lens_node_metrics,stress-node-0075,0,30786.2,25528,timeout
1770341669.666,1,oci_lens_drhpc_metrics,stress-node-0075,200,7507.89,14961,
1770341658.520,1,amd-gpu-exporter,10.0.10.77,200,77.71,784459,
1770341676.678,1,node-exporter,10.0.10.77,200,13685.78,583569,
1770341704.673,1,oci_lens_node_metrics,stress-node-0076,0,30290.31,25528,timeout
1770341696.673,1,oci_lens_drhpc_metrics,stress-node-0076,0,30620.85,14961,timeout
1770341708.673,1,amd-gpu-exporter,10.0.10.78,0,30812.92,784459,timeout
1770341707.674,1,node-exporter,10.0.10.78,0,30548.37,583569,timeout
1770341696.673,1,oci_lens_node_metrics,stress-node-0077,0,30982.99,25528,timeout
1770341687.813,1,oci_lens_drhpc_metrics,stress-node-0077,200,23787.06,14961,
1770341707.673,1,amd-gpu-exporter,10.0.10.79,0,30802.17,784459,timeout
1770341696.672,1,node-exporter,10.0.10.79,0,30407.22,583569,timeout
1770341668.986,1,oci_lens_node_metrics,stress-node-0078,200,6951.66,25528,
1770341659.268,1,oci_lens_drhpc_metrics,stress-node-0078,200,354.26,14961,
1770341698.673,1,amd-gpu-exporter,10.0.10.80,0,30382.43,784459,timeout
1770341697.673,1,node-exporter,10.0.10.80,0,30791.41,583569,timeout
1770341702.673,1,oci_lens_node_metrics,stress-node-0079,0,30907.31,25528,timeout
1770341700.673,1,oci_lens_drhpc_metrics,stress-node-0079,0,30007.61,14961,timeout
1770341665.099,1,amd-gpu-exporter,10.0.10.81,200,3774.72,784459,
1770341658.894,1,node-exporter,10.0.10.81,200,177.87,583569,
1770341704.673,1,oci_lens_node_metrics,stress-node-0080,0,30701.67,25528,timeout
1770341697.673,1,oci_lens_drhpc_metrics,stress-node-0080,0,30588.82,14961,timeout
1770341695.674,1,amd-gpu-exporter,10.0.10.82,0,30471.67,784459,timeout
1770341700.673,1,node-exporter,10.0.10.82,0,31001.55,583569,timeout
1770341701.674,1,oci_lens_node_metrics,stress-node-0081,0,30622.17,25528,timeout
1770341708.673,1,oci_lens_drhpc_metrics,stress-node-0081,0,30944.7,14961,timeout
1770341697.673,1,amd-gpu-exporter,10.0.10.83,0,30776.25,784459,timeout
1770341675.873,1,node-exporter,10.0.10.83,200,13014.23,583569,
1770341706.673,1,oci_lens_node_metrics,stress-node-0082,0,30253.01,25528,timeout
1770341696.672,1,oci_lens_drhpc_metrics,stress-node-0082,0,30007.97,14961,timeout
1770341658.829,1,amd-gpu-exporter,10.0.10.84,200,197.9,784459,
1770341695.674,1,node-exporter,10.0.10.84,0,30255.54,583569,timeout
1770341658.214,1,oci_lens_node_metrics,stress-node-0083,200,11.4,25528,
1770341686.249,1,oci_lens_drhpc_metrics,stress-node-0083,200,22286.43,14961,
1770341659.139,1,amd-gpu-exporter,10.0.10.85,200,352.13,784459,
1770341696.673,1,node-exporter,10.0.10.85,0,30777.78,583569,timeout
1770341701.673,1,oci_lens_node_metrics,stress-node-0084,0,30745.76,25528,timeout
