timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770341469.795,2,oci_lens_drhpc_metrics,stress-node-0007,200,2495.9,14961,
1770341465.257,2,amd-gpu-exporter,10.0.10.9,200,884.74,784459,
1770341470.348,2,node-exporter,10.0.10.9,200,2642.89,583569,
1770341464.555,2,oci_lens_node_metrics,stress-node-0008,200,483.89,25528,
1770341466.339,2,oci_lens_drhpc_metrics,stress-node-0008,200,1285.58,14961,
1770341465.594,2,amd-gpu-exporter,10.0.10.10,200,1122.26,784459,
1770341464.209,2,node-exporter,10.0.10.10,200,341.03,583569,
1770341464.910,2,oci_lens_node_metrics,stress-node-0009,200,697.28,25528,
1770341467.049,2,oci_lens_drhpc_metrics,stress-node-0009,200,1269.72,14961,
1770341464.040,2,oci_lens_pod_metrics,pod-node-mapper-stress-test,200,168.12,20659,
1770341526.789,3,amd-gpu-exporter,10.0.10.1,200,808.78,784459,
1770341530.892,3,node-exporter,10.0.10.1,200,2905.18,583569,
1770341526.043,3,oci_lens_node_metrics,stress-node-0000,200,597.94,25528,
1770341529.957,3,oci_lens_drhpc_metrics,stress-node-0000,200,2304.47,14961,
1770341525.124,3,amd-gpu-exporter,10.0.10.2,200,411.61,784459,
1770341528.874,3,node-exporter,10.0.10.2,200,1826.53,583569,
1770341525.489,3,oci_lens_node_metrics,stress-node-0001,200,329.84,25528,
1770341530.521,3,oci_lens_drhpc_metrics,stress-node-0001,200,2645.64,14961,
1770341524.077,3,amd-gpu-exporter,10.0.10.3,200,433.02,784459,
1770341531.107,3,node-exporter,10.0.10.3,200,3064.41,583569,
1770341528.478,3,oci_lens_node_metrics,stress-node-0002,200,1576.08,25528,
1770341525.866,3,oci_lens_drhpc_metrics,stress-node-0002,200,498.83,14961,
1770341529.774,3,amd-gpu-exporter,10.0.10.4,200,2384.74,784459,
1770341527.168,3,node-exporter,10.0.10.4,200,739.87,583569,
1770341526.966,3,oci_lens_node_metrics,stress-node-0003,200,683.21,25528,
1770341531.288,3,oci_lens_drhpc_metrics,stress-node-0003,200,3216.48,14961,
1770341529.406,3,amd-gpu-exporter,10.0.10.5,200,2110.77,784459,
1770341528.667,3,node-exporter,10.0.10.5,200,1660.18,583569,
1770341527.926,3,oci_lens_node_metrics,stress-node-0004,200,1242.99,25528,
1770341529.049,3,oci_lens_drhpc_metrics,stress-node-0004,200,1868.69,14961,
1770341525.673,3,amd-gpu-exporter,10.0.10.6,200,495.89,784459,
1770341526.401,3,node-exporter,10.0.10.6,200,712.18,583569,
1770341524.452,3,oci_lens_node_metrics,stress-node-0005,200,360.92,25528,
1770341524.933,3,oci_lens_drhpc_metrics,stress-node-0005,200,176.06,14961,
1770341527.736,3,amd-gpu-exporter,10.0.10.7,200,1144.76,784459,
1770341528.298,3,node-exporter,10.0.10.7,200,1568.37,583569,
1770341529.224,3,oci_lens_node_metrics,stress-node-0006,200,1873.68,25528,
1770341531.467,3,oci_lens_drhpc_metrics,stress-node-0006,200,3207.38,14961,
1770341529.591,3,amd-gpu-exporter,10.0.10.8,200,2280.62,784459,
1770341526.605,3,node-exporter,10.0.10.8,200,749.45,583569,
