timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770364046.675,2,node-exporter,10.0.10.3,0,30439.92,583569,timeout
1770364041.673,2,oci_lens_node_metrics,stress-node-0002,0,30514.83,25528,timeout
1770364038.674,2,oci_lens_drhpc_metrics,stress-node-0002,0,30210.6,14961,timeout
1770364047.674,2,amd-gpu-exporter,10.0.10.4,0,30323.57,784459,timeout
1770364038.676,2,node-exporter,10.0.10.4,0,30011.85,583569,timeout
1770364041.673,2,oci_lens_node_metrics,stress-node-0003,0,30896.41,25528,timeout
1770364032.674,2,oci_lens_drhpc_metrics,stress-node-0003,0,30696.34,14961,timeout
1770364030.674,2,amd-gpu-exporter,10.0.10.5,0,30884.79,784459,timeout
1770364033.673,2,node-exporter,10.0.10.5,0,30233.79,583569,timeout
1770364048.675,2,oci_lens_node_metrics,stress-node-0004,0,30143.22,25528,timeout
1770364036.673,2,oci_lens_drhpc_metrics,stress-node-0004,0,30153.82,14961,timeout
1770364040.673,2,amd-gpu-exporter,10.0.10.6,0,30081.44,784459,timeout
1770364038.674,2,node-exporter,10.0.10.6,0,30021.09,583569,timeout
1770364029.674,2,oci_lens_node_metrics,stress-node-0005,0,30274.79,25528,timeout
1770364034.674,2,oci_lens_drhpc_metrics,stress-node-0005,0,30233.95,14961,timeout
1770364036.674,2,amd-gpu-exporter,10.0.10.7,0,30427.76,784459,timeout
1770364036.674,2,node-exporter,10.0.10.7,0,30034.33,583569,timeout
1770364036.674,2,oci_lens_node_metrics,stress-node-0006,0,30337.89,25528,timeout
1770364030.674,2,oci_lens_drhpc_metrics,stress-node-0006,0,30207.42,14961,timeout
1770364041.674,2,amd-gpu-exporter,10.0.10.8,0,30507.61,784459,timeout
1770364042.675,2,node-exporter,10.0.10.8,0,30271.22,583569,timeout
1770364030.674,2,oci_lens_node_metrics,stress-node-0007,0,30612.25,25528,timeout
1770364049.673,2,oci_lens_drhpc_metrics,stress-node-0007,0,30818.44,14961,timeout
1770364043.673,2,amd-gpu-exporter,10.0.10.9,0,30136.42,784459,timeout
1770364042.673,2,node-exporter,10.0.10.9,0,30785.58,583569,timeout
1770364048.674,2,oci_lens_node_metrics,stress-node-0008,0,30609.02,25528,timeout
1770364042.675,2,oci_lens_drhpc_metrics,stress-node-0008,0,30573.1,14961,timeout
1770364048.673,2,amd-gpu-exporter,10.0.10.10,0,30722.73,784459,timeout
1770364045.673,2,node-exporter,10.0.10.10,0,30535.41,583569,timeout
1770364037.673,2,oci_lens_node_metrics,stress-node-0009,0,30456.85,25528,timeout
1770364046.674,2,oci_lens_drhpc_metrics,stress-node-0009,0,30637.47,14961,timeout
1770364049.673,2,amd-gpu-exporter,10.0.10.11,0,30918.11,784459,timeout
1770364048.675,2,node-exporter,10.0.10.11,0,30310.92,583569,timeout
1770364049.673,2,oci_lens_node_metrics,stress-node-0010,0,30835.13,25528,timeout
1770364041.672,2,oci_lens_drhpc_metrics,stress-node-0010,0,30238.21,14961,timeout
1770364037.674,2,amd-gpu-exporter,10.0.10.12,0,30772.47,784459,timeout
1770364039.674,2,node-exporter,10.0.10.12,0,30601.15,583569,timeout
1770364042.674,2,oci_lens_node_metrics,stress-node-0011,0,30844.46,25528,timeout
